match_candidate_id,supplier_item_id,candidate_brand,candidate_fragrance_name,candidate_concentration,candidate_source_type,candidate_source_reference,match_method,match_confidence,match_notes,review_status,licensing_risk,created_at_utc
MATCH-20260426-01881,SUP-20260426-01881,Maison Crivelli,OUD Maracuja High,,supplier_source,240613,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01882,SUP-20260426-01882,Maison Crivelli,OUD Maracuja,,supplier_source,240042,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01883,SUP-20260426-01883,Maison Francis Kurkdjian,Le Beau Parfume 2025,,supplier_source,250100,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01884,SUP-20260426-01884,Maison Francis Kurkdjian,Masculine Pluriel EDT 2014,,supplier_source,250069,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01885,SUP-20260426-01885,Maison Francis Kurkdjian,Masculine Pluriel EDT 2014,,supplier_source,250007,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01886,SUP-20260426-01886,Maison Francis Kurkdjian,Feminin Pluriel,,supplier_source,250009,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01887,SUP-20260426-01887,Maison Francis Kurkdjian,Amyris Homme,,supplier_source,240951,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01888,SUP-20260426-01888,Maison Francis Kurkdjian,Kurky,,supplier_source,240943,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01889,SUP-20260426-01889,Maison Francis Kurkdjian,OUD Silk Mood,,supplier_source,240597,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01890,SUP-20260426-01890,Maison Francis Kurkdjian,OUD Satin Mood Ext De,,supplier_source,353819-T,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01891,SUP-20260426-01891,Maison F.kurkdija,OUD Satin Mood Ext De,,supplier_source,353819,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01892,SUP-20260426-01892,Maison Francis Kurkdjian,OUD Satin Mood,,supplier_source,240279,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01893,SUP-20260426-01893,Maison Francis Kurkdjian,OUD Satin Mood,,supplier_source,240538,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01894,SUP-20260426-01894,Maison Francis Kurkdjian,Grand Soir,,supplier_source,240163,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01895,SUP-20260426-01895,Maison Francis Kurkdjian,Gentle Fludity Gold,,supplier_source,240035,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01896,SUP-20260426-01896,Maison Francis Kurkdjian,Gentle Fludity Gold,,supplier_source,240066,supplier_name_normalisation,0.45,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01897,SUP-20260426-01897,Maison Francis Kurkdjian,Gentle Fludity Silver,,supplier_source,240138,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01898,SUP-20260426-01898,Maison Francis Kurkdjian,Baccarat Rouge 540,,supplier_source,240021,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01899,SUP-20260426-01899,Maison F. Kurkdjia,Baccarat Rouge 540,,supplier_source,240062,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01900,SUP-20260426-01900,Maison F. Kurkdjia,Baccarat Rouge 540,,supplier_source,240537,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01901,SUP-20260426-01901,Maison Francis Kurkdjian,Baccarat Rouge 540,,supplier_source,233206-T,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01902,SUP-20260426-01902,Maison Francis Kurkdjian,Baccarat Rouge 541,,supplier_source,233206-A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01903,SUP-20260426-01903,Maison Francis Kurkdjian,Baccarat Rouge 540,,supplier_source,233206,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01904,SUP-20260426-01904,Maison F. Kurkdija.,Baccarat R. 540 Ext De Parfum,,supplier_source,233930-T,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01905,SUP-20260426-01905,Maison F. Kurkdija.,Baccarat R. 540 Ext De Parfum,,supplier_source,233930-A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01906,SUP-20260426-01906,Maison F. Kurkdjia.,Baccarat R. 540 Ext De Parfum,,supplier_source,233930,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01907,SUP-20260426-01907,Maison Francis Kurkdjian,Aqua Celestia,,supplier_source,342795,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01908,SUP-20260426-01908,Maison Francis Kurkdjian,OUD,,supplier_source,339491,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01909,SUP-20260426-01909,Maison Francis Kurkdjian,Petit Matin,,supplier_source,339355,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01910,SUP-20260426-01910,Maison F. Kurkdjia,Aqua Vitae Cologne Forte,,supplier_source,339996,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01911,SUP-20260426-01911,Maison Francis Kurkdjian,Aqua Celestia Forte,,supplier_source,343906-T,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01912,SUP-20260426-01912,Maison Francis Kurkdjian,Aqua Universals Cologne,,supplier_source,233503,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01913,SUP-20260426-01913,Maison Francis Kurkdjian,Aqua Media Forte,,supplier_source,462490-T,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01914,SUP-20260426-01914,Maison F. Kurkdjia,A La Rose Pour Homme,,supplier_source,240403,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01915,SUP-20260426-01915,Maison Francis Kurkdjian,Masculin Pluriel,,supplier_source,3000445,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01916,SUP-20260426-01916,Maison Francis Kurkdjian,724,,supplier_source,240407,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01917,SUP-20260426-01917,Maison Margiela,Replica Never Ending Summer,,supplier_source,250085,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01918,SUP-20260426-01918,Maison Margiela,Whispers In The Library,,supplier_source,240841,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01919,SUP-20260426-01919,Maison Margiela,Coffe Break,,supplier_source,240817,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01920,SUP-20260426-01920,Maison Margiela,Lazy Sunday Morning,,supplier_source,240742,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01921,SUP-20260426-01921,Maison Margiela,Autumn Vibes,,supplier_source,240701,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01922,SUP-20260426-01922,Maison Margiela,Matcha Meditation,,supplier_source,240477,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01923,SUP-20260426-01923,Maison Margiela,Jazz Club,,supplier_source,240289,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01924,SUP-20260426-01924,Maison Margiela,By The Fire Place,,supplier_source,240140,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01925,SUP-20260426-01925,Maison Margiela,At The Barber's Replica,,supplier_source,3000446,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01926,SUP-20260426-01926,Maison Martin,Lazy Sunday Morning,,supplier_source,154519,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01927,SUP-20260426-01927,Makkah,Makkah,,supplier_source,3000447,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01928,SUP-20260426-01928,Makkah Top,Makkah,,supplier_source,3000448,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01929,SUP-20260426-01929,Mancera,Ombre Tonka,,supplier_source,250409,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01930,SUP-20260426-01930,Mancera,Xplicit Vanilla,,supplier_source,250212,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01931,SUP-20260426-01931,Mancera,French Riviere Intense,,supplier_source,250267,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01932,SUP-20260426-01932,Mancera,Hindu Kush,,supplier_source,240871,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01933,SUP-20260426-01933,Mancera,Amore Caffe,,supplier_source,240867,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01934,SUP-20260426-01934,Mancera,Cherry Cherry,,supplier_source,240846,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01935,SUP-20260426-01935,Mancera,French Riviere,,supplier_source,240621,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01936,SUP-20260426-01936,Mancera,Instant Crush,,supplier_source,240275,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01937,SUP-20260426-01937,Mancera,Tonka Cola,,supplier_source,336336,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01938,SUP-20260426-01938,Mancera,Amberfull,,supplier_source,240447,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01939,SUP-20260426-01939,Mancera,Roses Vanille LZ,,supplier_source,231673-T,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01940,SUP-20260426-01940,Mancera,Coco Vanille,,supplier_source,680191,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01941,SUP-20260426-01941,Mancera,Coco Vanille,,supplier_source,680191 A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01942,SUP-20260426-01942,Mancera,Black Vanilla,,supplier_source,700901,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01943,SUP-20260426-01943,Mancera,Aoud Orchid,,supplier_source,462182,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01944,SUP-20260426-01944,Mancera,Aoud Vanille,,supplier_source,3000449,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01945,SUP-20260426-01945,Mancera,Cedrat Bois,,supplier_source,240133,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01946,SUP-20260426-01946,Mancera,Midnight Gold,,supplier_source,3000450,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01947,SUP-20260426-01947,Mancera,Red Tobacco,,supplier_source,240053,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01948,SUP-20260426-01948,Mancera,Rose & Chocolate,,supplier_source,3000451,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01949,SUP-20260426-01949,Mancera,Rose Vanilla,,supplier_source,3000452,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01950,SUP-20260426-01950,Mancera,Rose Vanillae Mancera,,supplier_source,3000453,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01951,SUP-20260426-01951,Mancera,Juicy Flowers,,supplier_source,3000454,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01952,SUP-20260426-01952,Marc Jacobs,Perfect Absolute,,supplier_source,250285,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01953,SUP-20260426-01953,Marc Jacobs,Lola,,supplier_source,250075,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01954,SUP-20260426-01954,Marc Jacobs,Perfect,,supplier_source,240692,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01955,SUP-20260426-01955,Marc Jacobs,Daisy,,supplier_source,240029,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01956,SUP-20260426-01956,Marc Antoine,Aldebaran,,supplier_source,240976,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01957,SUP-20260426-01957,Marc Antoine,Aldebaran,,supplier_source,240977,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01958,SUP-20260426-01958,Marc Antoine,Tilia,,supplier_source,240508,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01959,SUP-20260426-01959,Marc Antoine,Tilia,,supplier_source,240208,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01960,SUP-20260426-01960,M.a.b,Ganymede,,supplier_source,240074,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01961,SUP-20260426-01961,Marc Antoine,Ganymede,,supplier_source,503934-T,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01962,SUP-20260426-01962,Marc Antoine,Ganymede,,supplier_source,503934 A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01963,SUP-20260426-01963,Marc-antoine,Ganymede,,supplier_source,503934,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01964,SUP-20260426-01964,Marc-antoine,Encelade,,supplier_source,250252,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01965,SUP-20260426-01965,Marc-antoine,B683,,supplier_source,354207-T,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01966,SUP-20260426-01966,Marc-antoine,B683,,supplier_source,354207-B,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01967,SUP-20260426-01967,Marc-antoine,Ganymade Extrait,,supplier_source,680406,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01968,SUP-20260426-01968,Maryam,Maryam,,supplier_source,349447,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01969,SUP-20260426-01969,Maryam,Maryam,,supplier_source,3000455,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01970,SUP-20260426-01970,Matiere Premiere,Vanilla Powder Extrait,,supplier_source,250296,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01971,SUP-20260426-01971,Matiere Premiere,Santal Austral,,supplier_source,250172,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01972,SUP-20260426-01972,Matiere Premiere,Neroli Oranger,,supplier_source,250077,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01973,SUP-20260426-01973,Matiere Premiere,Radical Rose,,supplier_source,250045,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01974,SUP-20260426-01974,Matiere Premiere,Falcon Leather,,supplier_source,240674,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01975,SUP-20260426-01975,Matiere Premiere,Vanilla Powder,,supplier_source,240309,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01976,SUP-20260426-01976,Matiere Premiere,Vanilla Powder,,supplier_source,250097,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01977,SUP-20260426-01977,Matiere Premiere,Parisian Musc,,supplier_source,3000456,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01978,SUP-20260426-01978,Matiere Premiere,Crystal Saffron,,supplier_source,240579,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01979,SUP-20260426-01979,Maycam Amr,Maycam Amr,,supplier_source,3000457,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01980,SUP-20260426-01980,Maycam Fr,Maycam,,supplier_source,3000458,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01981,SUP-20260426-01981,Memo Paris,Red Island,,supplier_source,250255,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01982,SUP-20260426-01982,Memo Paris,Inle,,supplier_source,250070,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01983,SUP-20260426-01983,Memo Paris,Corfu,,supplier_source,240792,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01984,SUP-20260426-01984,Memo Paris,Indian Leather,,supplier_source,240644,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01985,SUP-20260426-01985,Memo Paris,Madurai,,supplier_source,240548,supplier_name_normalisation,0.7,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01986,SUP-20260426-01986,Memo,African Leather,,supplier_source,339052,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01987,SUP-20260426-01987,Memo,Eau De Memo,,supplier_source,260810,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01988,SUP-20260426-01988,Memo,Irish OUD,,supplier_source,353126,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01989,SUP-20260426-01989,Memo,Moroccan Leather,,supplier_source,353804,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
MATCH-20260426-01990,SUP-20260426-01990,Memo,Russian Leather,,supplier_source,502577-A,supplier_name_normalisation,0.62,Initial candidate generated from supplier row only. Requires independent verification before approval.,needs_verification,low_supplier_source_only,2026-09-15T23:52:40+00:00
