id,source_fragrance_id,recommended_fragrance_id,recommendation_type,score,reason,shared_dimensions_json,difference_summary,confidence_score,generation_method,review_status,created_at,updated_at,rejection_reason
245,25,43,same_family,0.89794,"AromaTwin selected this same family for its shared aquatic, fresh, marine, citrus.","{""accord"": [""aquatic"", ""fresh"", ""marine""], ""family"": [""fresh aquatic""], ""mood"": [""clean"", ""energising""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aquatic"", ""fresh"", ""marine"", ""citrus""]}","The option is more musky, less aromatic.",0.959176,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.880494+00:00,2026-09-17T07:14:26.880494+00:00,
246,25,40,same_occasion,0.683289,"AromaTwin selected this same occasion for its shared fresh, citrus, aromatic, casual.","{""accord"": [""aromatic"", ""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus"", ""aromatic""]}","The option is less aquatic, less marine, more aromatic.",0.873316,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.880494+00:00,2026-09-17T07:14:26.880494+00:00,
247,25,8,same_occasion,0.673192,"AromaTwin selected this same occasion for its shared fresh, citrus, aromatic, casual.","{""accord"": [""aromatic"", ""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus"", ""aromatic""]}","The option is less aquatic, less marine, more aromatic.",0.869277,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.880494+00:00,2026-09-17T07:14:26.880494+00:00,
248,25,22,same_occasion,0.673192,"AromaTwin selected this same occasion for its shared fresh, citrus, aromatic, casual.","{""accord"": [""aromatic"", ""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus"", ""aromatic""]}","The option is less aquatic, less marine, more aromatic.",0.869277,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.880494+00:00,2026-09-17T07:14:26.880494+00:00,
249,25,31,same_occasion,0.673192,"AromaTwin selected this same occasion for its shared fresh, citrus, aromatic, casual.","{""accord"": [""aromatic"", ""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus"", ""aromatic""]}","The option is less aquatic, less marine, more aromatic.",0.869277,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.880494+00:00,2026-09-17T07:14:26.880494+00:00,
250,25,45,same_occasion,0.673192,"AromaTwin selected this same occasion for its shared fresh, citrus, aromatic, casual.","{""accord"": [""aromatic"", ""fresh""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""fresh"", ""citrus"", ""aromatic""]}","The option is less aquatic, less marine, more aromatic.",0.869277,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.880494+00:00,2026-09-17T07:14:26.880494+00:00,
251,26,12,same_family,1.0,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}",The profiles are closely balanced.,1.0,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
252,26,35,same_family,0.976379,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}",The option is more gourmand.,0.990552,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
253,26,17,same_family,0.971779,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}","The option is more fresh, more citrus.",0.988712,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
254,26,3,same_family,0.96108,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}","The option is more fresh, more green.",0.984432,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
255,26,44,same_family,0.815109,"AromaTwin selected this same family for its shared floral, citrus, musky, woody.","{""accord"": [""floral"", ""powdery"", ""sweet""], ""family"": [""white floral""], ""mood"": [""luminous"", ""romantic""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""floral"", ""citrus"", ""musky"", ""woody""]}","The option is more amber, more warm.",0.926044,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
256,26,47,same_occasion,0.614374,"AromaTwin selected this same occasion for its shared floral, woody, powdery, sweet.","{""accord"": [""floral"", ""powdery""], ""occasion"": [""evening"", ""special occasion""], ""vector_dimensions"": [""floral"", ""woody"", ""powdery"", ""sweet""]}","The option is more amber, more warm, more spicy.",0.84575,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
257,26,22,same_season,0.558283,"AromaTwin selected this same season for its shared citrus, musky, fresh, sweet.","{""accord"": [""sweet""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""citrus"", ""musky"", ""fresh"", ""sweet""]}","The option is more aromatic, less floral, more fresh.",0.823313,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
258,26,6,same_occasion,0.521535,"AromaTwin selected this same occasion for its shared floral, woody, sweet, evening.","{""accord"": [""floral""], ""occasion"": [""evening"", ""special occasion""], ""vector_dimensions"": [""floral"", ""woody"", ""sweet""]}","The option is more amber, more warm, more spicy.",0.808614,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
259,26,24,same_occasion,0.500171,"AromaTwin selected this same occasion for its shared floral, woody, sweet, evening.","{""accord"": [""floral""], ""occasion"": [""evening"", ""special occasion""], ""vector_dimensions"": [""floral"", ""woody"", ""sweet""]}","The option is more amber, more spicy, more warm.",0.800068,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
260,26,15,same_occasion,0.497925,"AromaTwin selected this same occasion for its shared floral, woody, sweet, evening.","{""accord"": [""floral""], ""occasion"": [""evening"", ""special occasion""], ""vector_dimensions"": [""floral"", ""woody"", ""sweet""]}","The option is more amber, more warm, more spicy.",0.79917,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.883209+00:00,2026-09-17T07:14:26.883209+00:00,
261,27,9,same_family,0.953742,"AromaTwin selected this same family for its shared amber, dark, resinous, smoky.","{""accord"": [""amber"", ""resinous"", ""smoky"", ""woody""], ""family"": [""amber woody""], ""mood"": [""nocturnal"", ""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""dark"", ""resinous"", ""smoky""]}",The option is less sweet.,0.981497,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
262,27,36,same_family,0.953742,"AromaTwin selected this same family for its shared amber, dark, resinous, smoky.","{""accord"": [""amber"", ""resinous"", ""smoky"", ""woody""], ""family"": [""amber woody""], ""mood"": [""nocturnal"", ""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""dark"", ""resinous"", ""smoky""]}",The option is less sweet.,0.981497,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
263,27,41,same_family,0.944993,"AromaTwin selected this same family for its shared amber, dark, resinous, smoky.","{""accord"": [""amber"", ""resinous"", ""smoky"", ""woody""], ""family"": [""amber woody""], ""mood"": [""nocturnal"", ""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""dark"", ""resinous"", ""smoky""]}","The option is less sweet, more spicy.",0.977997,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
264,27,4,same_family,0.910336,"AromaTwin selected this same family for its shared amber, dark, resinous, smoky.","{""accord"": [""amber"", ""resinous"", ""smoky"", ""woody""], ""family"": [""amber woody""], ""mood"": [""nocturnal"", ""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""dark"", ""resinous"", ""smoky""]}","The option is more leather, less sweet.",0.964134,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
265,27,18,same_family,0.910336,"AromaTwin selected this same family for its shared amber, dark, resinous, smoky.","{""accord"": [""amber"", ""resinous"", ""smoky"", ""woody""], ""family"": [""amber woody""], ""mood"": [""nocturnal"", ""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""dark"", ""resinous"", ""smoky""]}","The option is more fruity, less sweet.",0.964134,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
266,27,6,same_mood,0.891302,"AromaTwin selected this same mood for its shared amber, warm, woody, resinous.","{""accord"": [""amber"", ""woody""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""warm"", ""woody"", ""resinous""]}","The option is less smoky, more gourmand, less dark.",0.956521,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
267,27,29,same_mood,0.839466,"AromaTwin selected this same mood for its shared amber, resinous, warm, floral.","{""accord"": [""amber"", ""resinous""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""resinous"", ""warm"", ""floral""]}","The option is less dark, less smoky, more gourmand.",0.935786,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
268,27,24,same_mood,0.830893,"AromaTwin selected this same mood for its shared amber, warm, resinous, floral.","{""accord"": [""amber""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""warm"", ""resinous"", ""floral""]}","The option is less dark, less smoky, more gourmand.",0.932357,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
269,27,15,same_mood,0.824187,"AromaTwin selected this same mood for its shared amber, warm, resinous, floral.","{""accord"": [""amber""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""warm"", ""resinous"", ""floral""]}","The option is less dark, less smoky, more gourmand.",0.929675,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
270,27,38,same_mood,0.802874,"AromaTwin selected this same mood for its shared amber, warm, resinous, floral.","{""accord"": [""amber""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""warm"", ""resinous"", ""floral""]}","The option is less dark, less smoky, more gourmand.",0.92115,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.886163+00:00,2026-09-17T07:14:26.886163+00:00,
271,28,19,same_family,0.988411,"AromaTwin selected this same family for its shared woody, dark, leather, warm.","{""accord"": [""green"", ""leather"", ""woody""], ""family"": [""woody chypre""], ""mood"": [""grounded"", ""refined""], ""occasion"": [""evening"", ""work""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""leather"", ""warm""]}",The option is less fruity.,0.995364,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
272,28,1,same_family,0.977001,"AromaTwin selected this same family for its shared woody, dark, leather, warm.","{""accord"": [""green"", ""leather"", ""woody""], ""family"": [""woody chypre""], ""mood"": [""grounded"", ""refined""], ""occasion"": [""evening"", ""work""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""leather"", ""warm""]}","The option is more aromatic, less fruity.",0.9908,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
273,28,33,same_family,0.977001,"AromaTwin selected this same family for its shared woody, dark, leather, warm.","{""accord"": [""green"", ""leather"", ""woody""], ""family"": [""woody chypre""], ""mood"": [""grounded"", ""refined""], ""occasion"": [""evening"", ""work""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""leather"", ""warm""]}","The option is less fruity, more smoky.",0.9908,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
274,28,10,same_family,0.966731,"AromaTwin selected this same family for its shared woody, dark, leather, warm.","{""accord"": [""green"", ""leather"", ""woody""], ""family"": [""woody chypre""], ""mood"": [""grounded"", ""refined""], ""occasion"": [""evening"", ""work""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""leather"", ""warm""]}","The option is more green, less fruity, more smoky.",0.986692,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
275,28,42,same_family,0.930424,"AromaTwin selected this same family for its shared woody, dark, leather, warm.","{""accord"": [""green"", ""leather"", ""woody""], ""family"": [""woody chypre""], ""mood"": [""grounded"", ""refined""], ""occasion"": [""evening"", ""work""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""leather"", ""warm""]}","The option is more amber, less fruity, more warm.",0.97217,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
276,28,4,same_occasion,0.741388,"AromaTwin selected this same occasion for its shared woody, dark, leather, warm.","{""accord"": [""leather"", ""woody""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""leather"", ""warm""]}","The option is more amber, more resinous, more smoky.",0.896555,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
277,28,18,same_occasion,0.677812,"AromaTwin selected this same occasion for its shared woody, dark, warm, floral.","{""accord"": [""fruity"", ""woody""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""warm"", ""floral""]}","The option is more amber, more resinous, more smoky.",0.871125,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
278,28,9,same_occasion,0.657537,"AromaTwin selected this same occasion for its shared woody, dark, warm, floral.","{""accord"": [""woody""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""warm"", ""floral""]}","The option is more amber, more resinous, more smoky.",0.863015,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
279,28,36,same_occasion,0.657537,"AromaTwin selected this same occasion for its shared woody, dark, warm, floral.","{""accord"": [""woody""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""dark"", ""warm"", ""floral""]}","The option is more amber, more resinous, more smoky.",0.863015,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
280,28,6,same_occasion,0.639754,"AromaTwin selected this same occasion for its shared woody, warm, dark, floral.","{""accord"": [""woody""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""woody"", ""warm"", ""dark"", ""floral""]}","The option is more amber, less leather, more spicy.",0.855902,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.889121+00:00,2026-09-17T07:14:26.889121+00:00,
281,29,24,same_family,0.995293,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}",The option is less resinous.,0.998117,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
282,29,38,same_family,0.985349,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}","The option is more gourmand, less resinous.",0.99414,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
283,29,15,same_family,0.985025,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}","The option is more fruity, less resinous.",0.99401,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
284,29,6,same_family,0.967285,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}","The option is more dark, more woody, less resinous.",0.986914,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
285,29,47,same_family,0.940356,"AromaTwin selected this same family for its shared amber, floral, warm, spicy.","{""accord"": [""amber"", ""floral"", ""spicy""], ""family"": [""amber floral""], ""mood"": [""opulent"", ""warm""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""floral"", ""warm"", ""spicy""]}","The option is more powdery, less resinous.",0.976142,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
286,29,27,same_mood,0.839466,"AromaTwin selected this same mood for its shared amber, resinous, warm, floral.","{""accord"": [""amber"", ""resinous""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""resinous"", ""warm"", ""floral""]}","The option is more dark, more smoky, less gourmand.",0.935786,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
287,29,41,same_mood,0.835791,"AromaTwin selected this same mood for its shared amber, resinous, warm, spicy.","{""accord"": [""amber"", ""resinous"", ""spicy""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""resinous"", ""warm"", ""spicy""]}","The option is more dark, more smoky, less gourmand.",0.934316,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
288,29,30,same_occasion,0.826782,"AromaTwin selected this same occasion for its shared warm, spicy, amber, gourmand.","{""accord"": [""spicy""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""warm"", ""spicy"", ""amber"", ""gourmand""]}","The option is less floral, more musky, less woody.",0.930713,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
289,29,9,same_mood,0.815148,"AromaTwin selected this same mood for its shared amber, resinous, warm, floral.","{""accord"": [""amber"", ""resinous""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""resinous"", ""warm"", ""floral""]}","The option is more dark, more smoky, less gourmand.",0.926059,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
290,29,36,same_mood,0.815148,"AromaTwin selected this same mood for its shared amber, resinous, warm, floral.","{""accord"": [""amber"", ""resinous""], ""mood"": [""opulent""], ""occasion"": [""evening"", ""special occasion""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""amber"", ""resinous"", ""warm"", ""floral""]}","The option is more dark, more smoky, less gourmand.",0.926059,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.892019+00:00,2026-09-17T07:14:26.892019+00:00,
291,30,16,same_family,0.91189,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is less spicy, more woody.",0.964756,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
292,30,21,same_family,0.91189,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is less spicy, more fruity.",0.964756,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
293,30,39,same_family,0.91189,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is less spicy, more powdery.",0.964756,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
294,30,48,same_family,0.892399,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is less spicy, more marine, more musky.",0.95696,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
295,30,7,same_family,0.857848,"AromaTwin selected this same family for its shared gourmand, sweet, warm, amber.","{""accord"": [""gourmand"", ""sweet"", ""warm""], ""family"": [""gourmand""], ""mood"": [""comforting"", ""indulgent""], ""occasion"": [""casual"", ""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""gourmand"", ""sweet"", ""warm"", ""amber""]}","The option is more dark, less spicy.",0.943139,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
296,30,38,same_occasion,0.854181,"AromaTwin selected this same occasion for its shared warm, gourmand, spicy, amber.","{""accord"": [""gourmand"", ""spicy""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""warm"", ""gourmand"", ""spicy"", ""amber""]}","The option is more floral, less musky, more woody.",0.941672,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
297,30,24,same_occasion,0.830128,"AromaTwin selected this same occasion for its shared warm, spicy, amber, gourmand.","{""accord"": [""spicy""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""warm"", ""spicy"", ""amber"", ""gourmand""]}","The option is more floral, less musky, more woody.",0.932051,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
298,30,29,same_occasion,0.826782,"AromaTwin selected this same occasion for its shared warm, spicy, amber, gourmand.","{""accord"": [""spicy""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""warm"", ""spicy"", ""amber"", ""gourmand""]}","The option is more floral, less musky, more woody.",0.930713,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
299,30,15,same_occasion,0.820491,"AromaTwin selected this same occasion for its shared warm, spicy, amber, gourmand.","{""accord"": [""spicy""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""warm"", ""spicy"", ""amber"", ""gourmand""]}","The option is more floral, less musky, more woody.",0.928196,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
300,30,6,same_occasion,0.785821,"AromaTwin selected this same occasion for its shared warm, spicy, amber, gourmand.","{""accord"": [""spicy""], ""occasion"": [""evening""], ""season"": [""autumn"", ""winter""], ""vector_dimensions"": [""warm"", ""spicy"", ""amber"", ""gourmand""]}","The option is more floral, more woody, more dark.",0.914328,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.894925+00:00,2026-09-17T07:14:26.894925+00:00,
301,31,40,same_family,0.982523,"AromaTwin selected this same family for its shared aromatic, citrus, fresh, musky.","{""accord"": [""aromatic"", ""citrus"", ""fresh""], ""family"": [""citrus aromatic""], ""mood"": [""bright"", ""uplifting""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aromatic"", ""citrus"", ""fresh"", ""musky""]}",The option is less green.,0.993009,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.897995+00:00,2026-09-17T07:14:26.897995+00:00,
302,31,13,same_family,0.973027,"AromaTwin selected this same family for its shared aromatic, citrus, fresh, musky.","{""accord"": [""aromatic"", ""citrus"", ""fresh"", ""green""], ""family"": [""citrus aromatic""], ""mood"": [""bright"", ""uplifting""], ""occasion"": [""casual"", ""daytime""], ""season"": [""spring"", ""summer""], ""vector_dimensions"": [""aromatic"", ""citrus"", ""fresh"", ""musky""]}",The option is more green.,0.989211,public_safe_vector_context_v1,approved,2026-09-17T07:14:26.897995+00:00,2026-09-17T07:14:26.897995+00:00,
